request_url,status_code,elapsed_time,encoding,content_encoding,entity_tag,extract_link,specific_word,specific_word_exist
https://www.imdb.com,200,0.940256,utf-8,gzip,"""c850b-KTBxGOnS1tVMMUD9M2DOjotuQ4g""",/video/vi2506211865/?listId=ls053181649&ref_=hm_edcio_mobi_wtw_fall22_8_i,prime video,True
https://www.imdb.com,200,0.940256,utf-8,gzip,"""c850b-KTBxGOnS1tVMMUD9M2DOjotuQ4g""",https://www.imdb.com/search/,prime video,True
https://www.imdb.com,200,0.940256,utf-8,gzip,"""c850b-KTBxGOnS1tVMMUD9M2DOjotuQ4g""",/video/vi861454873/?listId=ls025720609&ref_=hm_edcio_og_aww_csegd23_7_t,prime video,True
https://www.imdb.com,200,0.940256,utf-8,gzip,"""c850b-KTBxGOnS1tVMMUD9M2DOjotuQ4g""",/video/vi2506211865/?listId=ls053181649&ref_=hm_edcft_ft_wtw_fall22_4_i,prime video,True
https://www.imdb.com,200,0.940256,utf-8,gzip,"""c850b-KTBxGOnS1tVMMUD9M2DOjotuQ4g""",/event/all/?ref_=nv_ev_all,prime video,True
https://www.imdb.com,200,0.940256,utf-8,gzip,"""c850b-KTBxGOnS1tVMMUD9M2DOjotuQ4g""",/comic-con/?ref_=nv_ev_comic,prime video,True
https://www.imdb.com,200,0.940256,utf-8,gzip,"""c850b-KTBxGOnS1tVMMUD9M2DOjotuQ4g""",/list/ls561763694/?ref_=hm_edcep_wtw_netflix_sept22_7_i,prime video,True
https://www.imdb.com,200,0.940256,utf-8,gzip,"""c850b-KTBxGOnS1tVMMUD9M2DOjotuQ4g""",/originals/?ref_=nv_sf_ori,prime video,True
https://www.imdb.com,200,0.940256,utf-8,gzip,"""c850b-KTBxGOnS1tVMMUD9M2DOjotuQ4g""",/video/vi742900249/?listId=ls025720609&ref_=hm_edcio_og_bq_bros_6_i,prime video,True
https://www.imdb.com,200,0.940256,utf-8,gzip,"""c850b-KTBxGOnS1tVMMUD9M2DOjotuQ4g""",/video/vi775995929/?listId=ls025720609&ref_=hm_edcio_og_ots_willowd23_1_i,prime video,True
https://www.imdb.com,200,0.940256,utf-8,gzip,"""c850b-KTBxGOnS1tVMMUD9M2DOjotuQ4g""",/imdbpicks/september-picks/ls561795234/mediaviewer/rm2620002049/?ref_=hm_edcep_ft_pks_sept22_1_t,prime video,True
https://www.imdb.com,200,0.940256,utf-8,gzip,"""c850b-KTBxGOnS1tVMMUD9M2DOjotuQ4g""",/registration/signin?ref=nv_generic_lgin,prime video,True
https://www.imdb.com,200,0.940256,utf-8,gzip,"""c850b-KTBxGOnS1tVMMUD9M2DOjotuQ4g""",/feature/genre/?ref_=nv_ch_gr,prime video,True
https://www.imdb.com,200,0.940256,utf-8,gzip,"""c850b-KTBxGOnS1tVMMUD9M2DOjotuQ4g""",https://contribute.imdb.com/czone?ref_=nv_cm_cz,prime video,True
